05/16/2018,16:59:20,48.4366,28.68,971.7666,356.8750,1.9898,388286.0000,21.56
05/16/2018,16:59:26,47.5943,28.79,971.8025,362.1875,1.9898,388431.0000,21.00
05/16/2018,16:59:32,47.6238,28.96,971.7781,355.2500,1.9898,388445.0000,21.88
05/16/2018,16:59:38,47.5222,28.98,971.7529,356.4375,1.9898,388360.0000,21.75
05/16/2018,16:59:44,47.2141,28.86,971.7737,357.7500,1.9898,388506.0000,21.38
05/16/2018,16:59:50,47.2338,28.89,971.7805,355.8750,1.9903,388393.0000,21.56
05/16/2018,16:59:56,46.9880,28.98,971.7405,361.0625,1.9898,388266.0000,21.12
05/16/2018,17:00:02,46.9355,29.16,971.7832,357.6250,1.9898,388279.0000,21.88
05/16/2018,17:00:08,46.0211,29.40,971.8169,363.6250,1.9898,388404.0000,21.19
05/16/2018,17:00:14,46.2276,29.25,971.8555,362.6875,1.9903,388206.0000,21.00
05/16/2018,17:00:20,46.1063,29.28,971.8320,357.0625,1.9898,388269.0000,22.00
05/16/2018,17:00:26,46.3161,29.17,971.8225,357.6875,1.9898,388433.0000,21.50
05/16/2018,17:00:32,46.0637,28.96,971.8015,360.6875,1.9898,388324.0000,20.94
05/16/2018,17:00:38,46.5259,28.91,971.8223,358.6875,1.9898,388454.0000,21.81
05/16/2018,17:00:44,46.2014,29.02,971.8181,354.5000,1.9898,388391.0000,21.88
05/16/2018,17:00:50,46.6143,28.95,971.8267,357.8125,1.9898,388257.0000,21.38
05/16/2018,17:00:56,46.6897,28.93,971.8540,357.4375,1.9898,388146.0000,21.56
05/16/2018,17:01:02,46.6701,29.07,971.7981,358.0000,1.9898,388412.0000,21.62
05/16/2018,17:01:08,47.0634,29.17,971.7961,359.6875,1.9898,388498.0000,21.81
05/16/2018,17:01:14,46.1162,29.09,971.8147,357.8125,1.9898,388392.0000,21.38
05/16/2018,17:01:20,45.8048,28.63,971.7996,358.0000,1.9898,388285.0000,21.25
05/16/2018,17:01:26,47.2600,28.79,971.7805,356.8750,1.9903,388437.0000,21.69
05/16/2018,17:01:32,47.0961,28.86,971.7825,356.8125,1.9903,388425.0000,21.50
05/16/2018,17:01:38,46.7258,28.74,971.7856,359.6250,1.9898,388265.0000,21.00
05/16/2018,17:01:44,47.9155,28.72,971.7961,357.6875,1.9898,388399.0000,21.50
05/16/2018,17:01:50,46.3489,28.86,971.7944,355.8750,1.9898,388235.0000,21.69
05/16/2018,17:01:56,46.9257,29.03,971.7546,360.5000,1.9898,388260.0000,20.88
05/16/2018,17:02:02,47.0273,28.98,971.8157,357.8750,1.9903,388167.0000,21.75
05/16/2018,17:04:28,44.9199,29.51,971.7546,357.5000,1.9898,388552.0000,21.44
05/16/2018,17:04:34,45.3820,29.58,971.7637,353.6250,1.9898,388796.0000,22.38
05/16/2018,17:04:40,44.9068,29.76,971.7283,362.9375,1.9898,388166.0000,20.62
05/16/2018,17:04:46,42.0226,29.65,971.7412,360.3750,1.9903,388133.0000,21.00
05/16/2018,17:04:52,45.0772,29.68,971.7585,360.0000,1.9898,388264.0000,21.12
05/16/2018,17:04:58,45.3099,29.65,971.7510,359.9375,1.9903,388258.0000,21.12
05/16/2018,17:05:54,46.8143,29.46,971.7246,351.6875,1.9903,388561.0000,22.38
05/16/2018,17:06:00,46.2800,29.47,971.6792,352.4375,1.9903,388760.0000,22.19
05/16/2018,17:06:06,45.7229,29.51,971.7668,363.3750,1.9903,388172.0000,20.62
05/16/2018,17:06:12,44.1071,29.30,971.7366,363.0625,1.9898,388128.0000,20.62
05/16/2018,17:06:18,46.3816,29.39,971.7014,359.4375,1.9898,388268.0000,21.75
05/16/2018,17:06:24,45.8769,29.46,971.7078,358.6250,1.9898,388349.0000,21.81
05/16/2018,17:06:30,45.9162,29.51,971.6787,363.2500,1.9903,388127.0000,20.69
05/16/2018,17:06:36,45.7786,29.32,971.6987,361.3125,1.9898,388276.0000,21.12
05/16/2018,17:06:42,46.7192,29.19,971.7368,361.3125,1.9898,388217.0000,21.31
05/16/2018,17:06:48,46.6209,29.32,971.7576,364.0625,1.9903,388203.0000,20.56
05/16/2018,17:06:54,45.5590,29.47,971.7122,363.3750,1.9898,388142.0000,20.56
05/16/2018,17:07:33,45.4607,29.95,971.5684,358.6875,1.9903,388353.0000,21.62
05/16/2018,17:07:39,45.2902,29.84,971.5942,355.6875,1.9898,388297.0000,22.19
05/16/2018,17:07:45,46.1621,29.77,971.6248,364.1875,1.9898,388108.0000,20.56
05/16/2018,17:07:51,46.5914,29.91,971.5854,358.5625,1.9898,388354.0000,22.62
05/16/2018,17:07:57,45.6213,29.88,971.5647,359.6875,1.9903,388386.0000,22.00
05/16/2018,17:08:03,45.8605,29.88,971.5630,361.9375,1.9903,388232.0000,21.31
05/16/2018,17:08:09,45.2116,29.63,971.7224,365.0000,1.9903,388166.0000,20.94
05/16/2018,17:08:15,45.5066,29.74,971.6926,364.5625,1.9898,388156.0000,20.56
05/16/2018,17:08:21,45.3623,29.79,971.6753,363.5625,1.9898,388142.0000,20.88
05/16/2018,17:08:27,45.1919,29.65,971.7070,364.0625,1.9898,388164.0000,20.56
05/16/2018,17:08:33,45.6278,29.60,971.6926,363.2500,1.9898,388175.0000,20.69
05/16/2018,17:08:39,45.3984,29.60,971.7007,361.1875,1.9903,388244.0000,21.12
05/16/2018,17:08:45,45.2706,29.86,971.5806,360.9375,1.9898,388106.0000,21.19
05/16/2018,17:08:51,45.7163,29.95,971.6099,359.9375,1.9898,388284.0000,21.44
05/16/2018,17:08:57,45.2640,30.05,971.5266,360.7500,1.9903,388326.0000,21.44
05/16/2018,17:09:03,45.6639,30.04,971.4431,364.1875,1.9898,388112.0000,20.69
05/16/2018,17:09:09,45.1919,29.93,971.5017,359.4375,1.9898,388269.0000,21.50
05/16/2018,17:09:15,44.8609,29.93,971.4812,361.5625,1.9898,388346.0000,21.69
05/16/2018,17:09:21,44.6970,30.07,971.4263,363.8125,1.9903,388090.0000,20.81
05/16/2018,17:09:27,45.0838,30.23,971.4001,358.8750,1.9903,388302.0000,21.62
05/16/2018,17:09:33,44.6347,30.16,971.4153,360.1250,1.9903,388272.0000,21.56
05/16/2018,17:09:39,45.2280,30.19,971.3962,361.5000,1.9898,388193.0000,21.19
05/16/2018,17:09:45,45.1329,30.11,971.4495,360.0000,1.9903,388192.0000,21.62
05/16/2018,17:09:51,44.8543,30.00,971.5271,359.9375,1.9903,388235.0000,21.69
05/16/2018,17:09:57,45.2870,30.11,971.4783,363.8125,1.9898,388279.0000,21.38
05/16/2018,17:10:03,45.5131,30.14,971.4695,360.0625,1.9898,388148.0000,21.62
05/16/2018,17:10:09,44.9264,30.19,971.3999,362.2500,1.9903,388201.0000,21.25
