05/17/2018,11:42:47,51.2028,27.70,972.9607,351.6250,1.9908,388708.0000,21.12
05/17/2018,11:42:53,51.9304,27.54,972.9526,351.6250,1.9913,388692.0000,21.12
05/17/2018,11:42:59,51.4978,27.42,972.9324,351.6875,1.9908,388693.0000,21.12
05/17/2018,11:43:05,51.4716,27.49,972.9917,351.6875,1.9908,388689.0000,21.12
05/17/2018,11:43:11,51.8026,27.61,972.9956,351.5000,1.9913,388686.0000,21.12
05/17/2018,11:43:17,51.6584,27.77,972.9734,351.5625,1.9913,388699.0000,21.12
05/17/2018,11:43:23,51.5798,27.87,972.9695,351.5625,1.9913,388688.0000,21.12
05/17/2018,11:43:29,52.2615,27.84,972.9607,351.4375,1.9913,388698.0000,21.12
05/17/2018,11:43:35,51.4585,27.84,972.9492,351.2500,1.9908,388697.0000,21.19
05/17/2018,11:43:41,51.1111,27.91,972.9546,351.8125,1.9908,388687.0000,21.12
05/17/2018,11:43:47,52.0550,27.84,972.9397,351.6875,1.9908,388696.0000,21.19
05/17/2018,11:43:53,51.0914,27.93,972.9424,351.5625,1.9913,388702.0000,21.19
05/17/2018,11:43:59,51.3176,27.86,972.9648,351.6250,1.9913,388692.0000,21.19
05/17/2018,11:44:06,51.5863,27.82,972.9729,351.6875,1.9913,388700.0000,21.19
05/17/2018,11:44:11,52.0222,27.96,972.9446,351.6875,1.9913,388695.0000,21.19
05/17/2018,11:44:18,51.3569,27.89,972.9131,351.3750,1.9913,388681.0000,21.19
05/17/2018,11:44:24,50.9144,28.00,972.8906,351.5625,1.9913,388685.0000,21.19
05/17/2018,11:44:30,50.7473,28.12,972.8811,351.7500,1.9913,388693.0000,21.19
05/17/2018,11:45:16,51.2881,28.19,972.9309,351.6250,1.9913,388705.0000,21.19
